GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,mhhinc,TimeFrame,GeoVintage,Source,Location
City,Marion,AL,146768,0146768,35842,2020-2024,2020,Census,United States (Nation)
City,Maytown,AL,147728,0147728,50938,2020-2024,2020,Census,United States (Nation)
City,Meadowbrook,AL,147740,0147740,141862,2020-2024,2020,Census,United States (Nation)
City,Megargel,AL,147848,0147848,N/A,2020-2024,2020,Census,United States (Nation)
City,Memphis,AL,148052,0148052,2499,2020-2024,2020,Census,United States (Nation)
City,Mentone,AL,148064,0148064,42344,2020-2024,2020,Census,United States (Nation)
City,Meridianville,AL,148112,0148112,97434,2020-2024,2020,Census,United States (Nation)
City,Midfield,AL,148376,0148376,52755,2020-2024,2020,Census,United States (Nation)
City,Midland City,AL,148400,0148400,28438,2020-2024,2020,Census,United States (Nation)
City,Midway,AL,148424,0148424,61893,2020-2024,2020,Census,United States (Nation)
City,Mignon,AL,148616,0148616,32818,2020-2024,2020,Census,United States (Nation)
City,Millbrook,AL,148712,0148712,70313,2020-2024,2020,Census,United States (Nation)
City,Millerville,AL,148784,0148784,96071,2020-2024,2020,Census,United States (Nation)
City,Millport,AL,148808,0148808,76875,2020-2024,2020,Census,United States (Nation)
City,Millry,AL,148832,0148832,39167,2020-2024,2020,Census,United States (Nation)
City,Minor,AL,149072,0149072,42321,2020-2024,2020,Census,United States (Nation)
City,Mobile,AL,150000,0150000,53558,2020-2024,2020,Census,United States (Nation)
City,Monroeville,AL,150192,0150192,32513,2020-2024,2020,Census,United States (Nation)
City,Montevallo,AL,150312,0150312,56626,2020-2024,2020,Census,United States (Nation)
City,Montgomery,AL,151000,0151000,56811,2020-2024,2020,Census,United States (Nation)
City,Moody,AL,151096,0151096,86627,2020-2024,2020,Census,United States (Nation)
City,Moores Mill,AL,151216,0151216,96774,2020-2024,2020,Census,United States (Nation)
City,Mooresville,AL,151264,0151264,144000,2020-2024,2020,Census,United States (Nation)
City,Morris,AL,151456,0151456,101563,2020-2024,2020,Census,United States (Nation)
City,Morrison Crossroads,AL,151469,0151469,N/A,2020-2024,2020,Census,United States (Nation)
City,Mosses,AL,151520,0151520,26568,2020-2024,2020,Census,United States (Nation)
City,Moulton,AL,151600,0151600,57813,2020-2024,2020,Census,United States (Nation)
City,Moundville,AL,151648,0151648,73036,2020-2024,2020,Census,United States (Nation)
City,Mountain Brook,AL,151696,0151696,201479,2020-2024,2020,Census,United States (Nation)
City,Mount Olive,AL,152320,0152320,N/A,2020-2024,2020,Census,United States (Nation)
City,Mount Olive,AL,152344,0152344,82234,2020-2024,2020,Census,United States (Nation)
City,Mount Vernon,AL,152608,0152608,46307,2020-2024,2020,Census,United States (Nation)
City,Movico,AL,152680,0152680,N/A,2020-2024,2020,Census,United States (Nation)
City,Mulga,AL,152776,0152776,41146,2020-2024,2020,Census,United States (Nation)
City,Munford,AL,152848,0152848,42284,2020-2024,2020,Census,United States (Nation)
City,Muscle Shoals,AL,153016,0153016,75894,2020-2024,2020,Census,United States (Nation)
City,Myrtlewood,AL,153112,0153112,95469,2020-2024,2020,Census,United States (Nation)
City,Nanafalia,AL,153208,0153208,N/A,2020-2024,2020,Census,United States (Nation)
City,Nances Creek,AL,153232,0153232,N/A,2020-2024,2020,Census,United States (Nation)
City,Napier Field,AL,153256,0153256,41875,2020-2024,2020,Census,United States (Nation)
City,Natural Bridge,AL,153376,0153376,N/A,2020-2024,2020,Census,United States (Nation)
City,Nauvoo,AL,153400,0153400,45625,2020-2024,2020,Census,United States (Nation)
City,Nectar,AL,153448,0153448,51979,2020-2024,2020,Census,United States (Nation)
City,Needham,AL,153472,0153472,87500,2020-2024,2020,Census,United States (Nation)
City,Newbern,AL,153784,0153784,35521,2020-2024,2020,Census,United States (Nation)
City,New Brockton,AL,153856,0153856,72212,2020-2024,2020,Census,United States (Nation)
City,New Hope,AL,154168,0154168,83816,2020-2024,2020,Census,United States (Nation)
City,New Market,AL,154312,0154312,62500,2020-2024,2020,Census,United States (Nation)
City,New Site,AL,154432,0154432,61250,2020-2024,2020,Census,United States (Nation)
City,Newton,AL,154480,0154480,60030,2020-2024,2020,Census,United States (Nation)
City,New Union,AL,154582,0154582,43462,2020-2024,2020,Census,United States (Nation)
City,Newville,AL,154600,0154600,41250,2020-2024,2020,Census,United States (Nation)
City,Nixburg,AL,154696,0154696,52621,2020-2024,2020,Census,United States (Nation)
City,North Courtland,AL,155044,0155044,32813,2020-2024,2020,Census,United States (Nation)
City,North Johns,AL,155152,0155152,49205,2020-2024,2020,Census,United States (Nation)
City,Northport,AL,155200,0155200,80913,2020-2024,2020,Census,United States (Nation)
City,Notasulga,AL,155440,0155440,42411,2020-2024,2020,Census,United States (Nation)
City,Oak Grove,AL,155752,0155752,47857,2020-2024,2020,Census,United States (Nation)
City,Oak Hill,AL,155848,0155848,N/A,2020-2024,2020,Census,United States (Nation)
City,Oakman,AL,155992,0155992,35208,2020-2024,2020,Census,United States (Nation)
City,Odenville,AL,156400,0156400,70296,2020-2024,2020,Census,United States (Nation)
City,Ohatchee,AL,156472,0156472,76667,2020-2024,2020,Census,United States (Nation)
City,Oneonta,AL,157000,0157000,53980,2020-2024,2020,Census,United States (Nation)
City,Onycha,AL,157024,0157024,47639,2020-2024,2020,Census,United States (Nation)
City,Opelika,AL,157048,0157048,65004,2020-2024,2020,Census,United States (Nation)
City,Opp,AL,157120,0157120,41347,2020-2024,2020,Census,United States (Nation)
City,Orange Beach,AL,157144,0157144,97736,2020-2024,2020,Census,United States (Nation)
City,Orrville,AL,157240,0157240,N/A,2020-2024,2020,Census,United States (Nation)
City,Our Town,AL,157384,0157384,N/A,2020-2024,2020,Census,United States (Nation)
City,Owens Cross Roads,AL,157504,0157504,86188,2020-2024,2020,Census,United States (Nation)
City,Oxford,AL,157576,0157576,74268,2020-2024,2020,Census,United States (Nation)
City,Ozark,AL,157648,0157648,48944,2020-2024,2020,Census,United States (Nation)
City,Paint Rock,AL,157696,0157696,51250,2020-2024,2020,Census,United States (Nation)
City,Panola,AL,157912,0157912,N/A,2020-2024,2020,Census,United States (Nation)
City,Parrish,AL,158272,0158272,32798,2020-2024,2020,Census,United States (Nation)
City,Pea Ridge,AL,158680,0158680,63889,2020-2024,2020,Census,United States (Nation)
City,Pelham,AL,158848,0158848,101094,2020-2024,2020,Census,United States (Nation)
City,Pell City,AL,158896,0158896,68638,2020-2024,2020,Census,United States (Nation)
City,Pennington,AL,158968,0158968,29052,2020-2024,2020,Census,United States (Nation)
City,Penton,AL,159016,0159016,N/A,2020-2024,2020,Census,United States (Nation)
City,Perdido,AL,159064,0159064,38458,2020-2024,2020,Census,United States (Nation)
City,Perdido Beach,AL,159088,0159088,80875,2020-2024,2020,Census,United States (Nation)
City,Peterman,AL,159232,0159232,N/A,2020-2024,2020,Census,United States (Nation)
City,Petrey,AL,159328,0159328,67321,2020-2024,2020,Census,United States (Nation)
City,Phenix City,AL,159472,0159472,50053,2020-2024,2020,Census,United States (Nation)
City,Phil Campbell,AL,159496,0159496,42969,2020-2024,2020,Census,United States (Nation)
City,Pickensville,AL,159592,0159592,34250,2020-2024,2020,Census,United States (Nation)
City,Piedmont,AL,159640,0159640,40506,2020-2024,2020,Census,United States (Nation)
City,Pike Road,AL,159760,0159760,117091,2020-2024,2020,Census,United States (Nation)
City,Pinckard,AL,159832,0159832,58162,2020-2024,2020,Census,United States (Nation)
City,Pine Apple,AL,159880,0159880,43750,2020-2024,2020,Census,United States (Nation)
City,Pine Hill,AL,160240,0160240,33864,2020-2024,2020,Census,United States (Nation)
City,Pine Level,AL,160264,0160264,93134,2020-2024,2020,Census,United States (Nation)
City,Pine Ridge,AL,160372,0160372,58750,2020-2024,2020,Census,United States (Nation)
City,Pinson,AL,160648,0160648,76410,2020-2024,2020,Census,United States (Nation)
City,Pisgah,AL,160720,0160720,54167,2020-2024,2020,Census,United States (Nation)
City,Pleasant Grove,AL,161008,0161008,70317,2020-2024,2020,Census,United States (Nation)
City,Pleasant Groves,AL,161038,0161038,60759,2020-2024,2020,Census,United States (Nation)
City,Point Clear,AL,161488,0161488,46097,2020-2024,2020,Census,United States (Nation)
City,Pollard,AL,161536,0161536,75278,2020-2024,2020,Census,United States (Nation)
City,Powell,AL,162075,0162075,61786,2020-2024,2020,Census,United States (Nation)
City,Prattville,AL,162328,0162328,81337,2020-2024,2020,Census,United States (Nation)
City,Priceville,AL,162472,0162472,117127,2020-2024,2020,Census,United States (Nation)
City,Prichard,AL,162496,0162496,36588,2020-2024,2020,Census,United States (Nation)
City,Providence,AL,162688,0162688,50000,2020-2024,2020,Census,United States (Nation)
City,Putnam,AL,162952,0162952,39141,2020-2024,2020,Census,United States (Nation)
City,Ragland,AL,163216,0163216,37708,2020-2024,2020,Census,United States (Nation)
City,Rainbow City,AL,163288,0163288,56398,2020-2024,2020,Census,United States (Nation)
City,Rainsville,AL,163336,0163336,74046,2020-2024,2020,Census,United States (Nation)
City,Ranburne,AL,163408,0163408,81625,2020-2024,2020,Census,United States (Nation)
City,Ray,AL,163495,0163495,77951,2020-2024,2020,Census,United States (Nation)
City,Red Bay,AL,163576,0163576,37473,2020-2024,2020,Census,United States (Nation)
City,Redland,AL,163730,0163730,130278,2020-2024,2020,Census,United States (Nation)
City,Red Level,AL,163768,0163768,38750,2020-2024,2020,Census,United States (Nation)
City,Redstone Arsenal,AL,163912,0163912,140114,2020-2024,2020,Census,United States (Nation)
City,Reece City,AL,163984,0163984,66705,2020-2024,2020,Census,United States (Nation)
City,Reeltown,AL,164040,0164040,83523,2020-2024,2020,Census,United States (Nation)
City,Reform,AL,164104,0164104,33578,2020-2024,2020,Census,United States (Nation)
City,Rehobeth,AL,164152,0164152,80972,2020-2024,2020,Census,United States (Nation)
City,Remlap,AL,164248,0164248,64677,2020-2024,2020,Census,United States (Nation)
City,Repton,AL,164368,0164368,23438,2020-2024,2020,Census,United States (Nation)
City,Ridgeville,AL,164656,0164656,N/A,2020-2024,2020,Census,United States (Nation)
City,River Falls,AL,164776,0164776,35104,2020-2024,2020,Census,United States (Nation)
City,Riverside,AL,164920,0164920,83664,2020-2024,2020,Census,United States (Nation)
City,Riverview,AL,165016,0165016,N/A,2020-2024,2020,Census,United States (Nation)
City,Roanoke,AL,165040,0165040,47105,2020-2024,2020,Census,United States (Nation)
City,Robertsdale,AL,165208,0165208,59152,2020-2024,2020,Census,United States (Nation)
City,Rock Creek,AL,165412,0165412,84432,2020-2024,2020,Census,United States (Nation)
City,Rockford,AL,165472,0165472,43125,2020-2024,2020,Census,United States (Nation)
City,Rock Mills,AL,165592,0165592,25071,2020-2024,2020,Census,United States (Nation)
City,Rockville,AL,165784,0165784,N/A,2020-2024,2020,Census,United States (Nation)
City,Rogersville,AL,166216,0166216,66127,2020-2024,2020,Census,United States (Nation)
City,Rosa,AL,166408,0166408,N/A,2020-2024,2020,Census,United States (Nation)
City,Russellville,AL,167056,0167056,58231,2020-2024,2020,Census,United States (Nation)
City,Rutledge,AL,167176,0167176,31538,2020-2024,2020,Census,United States (Nation)
City,St. Florian,AL,167536,0167536,58750,2020-2024,2020,Census,United States (Nation)
City,St. Stephens,AL,167584,0167584,63068,2020-2024,2020,Census,United States (Nation)
City,Saks,AL,167608,0167608,49753,2020-2024,2020,Census,United States (Nation)
City,Samson,AL,167800,0167800,33424,2020-2024,2020,Census,United States (Nation)
City,Sand Rock,AL,167920,0167920,73333,2020-2024,2020,Census,United States (Nation)
City,Sanford,AL,168016,0168016,52875,2020-2024,2020,Census,United States (Nation)
City,Saraland,AL,168160,0168160,61509,2020-2024,2020,Census,United States (Nation)
City,Sardis City,AL,168280,0168280,67721,2020-2024,2020,Census,United States (Nation)
City,Satsuma,AL,168352,0168352,101042,2020-2024,2020,Census,United States (Nation)
City,Scottsboro,AL,168736,0168736,53929,2020-2024,2020,Census,United States (Nation)
City,Section,AL,169000,0169000,47500,2020-2024,2020,Census,United States (Nation)
City,Selma,AL,169120,0169120,33197,2020-2024,2020,Census,United States (Nation)
City,Selmont-West Selmont,AL,169180,0169180,32443,2020-2024,2020,Census,United States (Nation)
City,Semmes,AL,169240,0169240,66417,2020-2024,2020,Census,United States (Nation)
City,Sheffield,AL,169648,0169648,39733,2020-2024,2020,Census,United States (Nation)
City,Shelby,AL,169672,0169672,N/A,2020-2024,2020,Census,United States (Nation)
City,Shiloh,AL,169840,0169840,61538,2020-2024,2020,Census,United States (Nation)
City,Shoal Creek,AL,169978,0169978,218333,2020-2024,2020,Census,United States (Nation)
City,Shorter,AL,170128,0170128,48125,2020-2024,2020,Census,United States (Nation)
City,Silas,AL,170416,0170416,66250,2020-2024,2020,Census,United States (Nation)
City,Silverhill,AL,170536,0170536,57500,2020-2024,2020,Census,United States (Nation)
City,Sims Chapel,AL,170632,0170632,N/A,2020-2024,2020,Census,United States (Nation)
City,Sipsey,AL,170704,0170704,26750,2020-2024,2020,Census,United States (Nation)
City,Skyline,AL,170896,0170896,44307,2020-2024,2020,Census,United States (Nation)
City,Slocomb,AL,171040,0171040,38056,2020-2024,2020,Census,United States (Nation)
City,Smiths Station,AL,171190,0171190,64669,2020-2024,2020,Census,United States (Nation)
City,Smoke Rise,AL,171201,0171201,85882,2020-2024,2020,Census,United States (Nation)
City,Snead,AL,171280,0171280,48509,2020-2024,2020,Census,United States (Nation)
City,Somerville,AL,171496,0171496,49261,2020-2024,2020,Census,United States (Nation)
City,Southside,AL,171832,0171832,76487,2020-2024,2020,Census,United States (Nation)
City,South Vinemont,AL,171900,0171900,50795,2020-2024,2020,Census,United States (Nation)
City,Spanish Fort,AL,171976,0171976,99346,2020-2024,2020,Census,United States (Nation)
City,Spring Garden,AL,172408,0172408,60919,2020-2024,2020,Census,United States (Nation)
City,Springville,AL,172600,0172600,84231,2020-2024,2020,Census,United States (Nation)
City,Spruce Pine,AL,172672,0172672,97978,2020-2024,2020,Census,United States (Nation)
City,Standing Rock,AL,172720,0172720,44167,2020-2024,2020,Census,United States (Nation)
City,Stapleton,AL,172816,0172816,N/A,2020-2024,2020,Census,United States (Nation)
City,Steele,AL,172888,0172888,72386,2020-2024,2020,Census,United States (Nation)
City,Sterrett,AL,173056,0173056,65756,2020-2024,2020,Census,United States (Nation)
City,Stevenson,AL,173080,0173080,53958,2020-2024,2020,Census,United States (Nation)
City,Stewartville,AL,173152,0173152,87574,2020-2024,2020,Census,United States (Nation)
City,Stockton,AL,173272,0173272,148611,2020-2024,2020,Census,United States (Nation)
City,Sulligent,AL,173728,0173728,34861,2020-2024,2020,Census,United States (Nation)
City,Sumiton,AL,173848,0173848,65568,2020-2024,2020,Census,United States (Nation)
City,Summerdale,AL,173872,0173872,70110,2020-2024,2020,Census,United States (Nation)
City,Susan Moore,AL,174160,0174160,84554,2020-2024,2020,Census,United States (Nation)
City,Sweet Water,AL,174304,0174304,52411,2020-2024,2020,Census,United States (Nation)
City,Sylacauga,AL,174352,0174352,50017,2020-2024,2020,Census,United States (Nation)
City,Sylvania,AL,174400,0174400,56161,2020-2024,2020,Census,United States (Nation)
City,Sylvan Springs,AL,174424,0174424,81927,2020-2024,2020,Census,United States (Nation)
City,Talladega,AL,174592,0174592,44198,2020-2024,2020,Census,United States (Nation)
City,Talladega Springs,AL,174616,0174616,73125,2020-2024,2020,Census,United States (Nation)
City,Tallassee,AL,174688,0174688,66752,2020-2024,2020,Census,United States (Nation)
City,Tarrant,AL,174976,0174976,42070,2020-2024,2020,Census,United States (Nation)
City,Taylor,AL,175096,0175096,67464,2020-2024,2020,Census,United States (Nation)
City,Theodore,AL,175768,0175768,67864,2020-2024,2020,Census,United States (Nation)
City,Thomaston,AL,175936,0175936,58125,2020-2024,2020,Census,United States (Nation)
